t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
25.2,-0.0712210863656865,0.815364813284195,-0.0712210863585855,0,0,0,1.95995720840942,-6.95555455246244e-10,0.0421037245517734,-6.95380685325486e-10,0,0,0,0.00836708521553706,0.00438631158132266
25.4,-0.0722965092705733,0.819779831493312,-0.0722965092734605,0,0,0,1.96439991703617,-7.31731260653068e-10,0.042298581824786,-7.31848288568204e-10,0,0,0,0.00845008435865062,0.0044065593356105
25.6,-0.0733706278116546,0.824175442966349,-0.0733706277895331,0,0,0,1.96881962365986,-7.66910535077159e-10,0.0424924302273679,-7.66735744339719e-10,0,0,0,0.00853316917425989,0.00442648256690973
25.8,-0.0744433523498396,0.828551817566148,-0.074443352331593,0,0,0,1.973216816683,-8.01239024780798e-10,0.0426852911821941,-8.01238533854054e-10,0,0,0,0.008616338972164,0.0044460877256171
26,-0.0755145950442195,0.832909122935104,-0.075514594855077,0,0,0,1.9775919803629,-8.34466985094595e-10,0.0428771859275883,-8.34404345964601e-10,0,0,0,0.00869959305648691,0.00446538125672841
26.2,-0.0765842695273972,0.837247524533702,-0.0765842693467344,0,0,0,1.98194559435474,-8.67551469899142e-10,0.0430681355035583,-8.67607688817551e-10,0,0,0,0.00878293072487033,0.00448436959235631
26.4,-0.0776522914744407,0.841567185678219,-0.0776522912977796,0,0,0,1.98627813351815,-8.99348479369011e-10,0.0432581607348484,-8.99393939532422e-10,0,0,0,0.00886635126766828,0.00450305914309053
26.6,-0.0787185783309723,0.845868267577609,-0.0787185781585679,0,0,0,1.99059006744484,-9.30658633491177e-10,0.0434472822194477,-9.30658433997977e-10,0,0,0,0.00894985396739761,0.00452145629163167
26.8,-0.0797830494290952,0.85015092936961,-0.0797830492579774,0,0,0,1.99488186027785,-9.60876303870983e-10,0.0436355203135677,-9.60904905991655e-10,0,0,0,0.00903343809815716,0.00453956738503907
27,-0.080845626041686,0.854415328156068,-0.0808456258761132,0,0,0,1.99915397034867,-9.90491301824936e-10,0.0438228951206444,-9.9066051022223e-10,0,0,0,0.00911710292525344,0.00455739872865589
27.2,-0.0819062314185658,0.858661619037519,-0.08190623125278,0,0,0,2.00340684997818,-1.01945422242844e-09,0.0440094264790632,-1.01956589178276e-09,0,0,0,0.0092008477048393,0.00457495657955757
27.4,-0.0829647908127631,0.86288995514704,-0.0829647906423064,0,0,0,2.00764094520538,-1.04759499859608e-09,0.0441951339518965,-1.04759342346716e-09,0,0,0,0.00928467168369414,0.00459224714085451
