t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
12.6,0.488580014818671,-0.976683722143999,0.488580014818671,0,0,0,1.00047642094577,0.104479113407285,2.78110867668602e-14,0.104479113407285,0,0,0,0.0171266522843347,0.0254181057347341
12.8,0.494696241836107,-0.988908969070545,0.494696241836107,0,0,0,1.0004836315137,0.10606039095363,6.18949336228525e-15,0.10606039095363,0,0,0,0.0175501999468339,0.0259458330534054
13,0.500775287912489,-1.00105987510915,0.500775287912489,0,0,0,1.00049082112912,0.107637073615107,2.63677968348475e-14,0.107637073615107,0,0,0,0.0179770198895573,0.0264714368078599
13.2,0.506817602368452,-1.01313733920092,0.506817602368452,0,0,0,1.0004979894916,0.109209095507285,3.21964677141295e-15,0.109209095507285,0,0,0,0.01840709092477,0.026994824673824
13.4,0.512823626428664,-1.02514224395147,0.512823626428664,0,0,0,1.00050513644432,0.110776422239478,8.88178419700125e-15,0.110776422239478,0,0,0,0.0188403928146022,0.0275159220893194
13.6,0.518793793415168,-1.03707545602302,0.518793793415168,0,0,0,1.00051226196869,0.112339049733411,-7.75768338456828e-15,0.112339049733411,0,0,0,0.0192769062205655,0.0280346716638706
13.8,0.524728528934982,-1.04893782651588,0.524728528934982,0,0,0,1.00051936617802,0.11389700283878,-5.70377078901174e-15,0.11389700283878,0,0,0,0.0197166126561489,0.028551032479667
14,0.53062825106217,-1.06073019133976,0.53062825106217,0,0,0,1.0005264493104,0.115450333771805,-1.77635683940025e-14,0.115450333771805,0,0,0,0.02015949444228,0.029064979298317
14.2,0.536493370514568,-1.07245337157496,0.536493370514568,0,0,0,1.00053351172096,0.116999120405792,-1.26149091173033e-14,0.116999120405792,0,0,0,0.0206055346654537,0.0295765016875874
14.4,0.542324290825362,-1.08410817382391,0.542324290825362,0,0,0,1.00054055387343,0.118543464442217,1.46271883494364e-14,0.118543464442217,0,0,0,0.0210547171383474,0.0300856030829424
14.6,0.548121408509688,-1.09569539055312,0.548121408509688,0,0,0,1.00054757633147,0.120083489491734,3.41671135828392e-14,0.120083489491734,0,0,0,0.0215070263627542,0.0305922997987716
14.8,0.553885113226438,-1.10721580042576,0.553885113226438,0,0,0,1.00055457974963,0.12161933909361,2.06917816214514e-14,0.12161933909361,0,0,0,0.0219624474946814,0.0310966200039683
15,0.559615787935423,-1.11867016862527,0.559615787935423,0,0,0,1.00056156486412,0.123151174700973,-3.71924713249427e-15,0.123151174700973,0,0,0,0.0224209663114686,0.0315986026759968
15.2,0.565313809050061,-1.13005924716987,0.565313809050061,0,0,0,1.00056853248362,0.124679173657629,-1.90125692967058e-14,0.124679173657629,0,0,0,0.0228825691807974,0.0320982965468238
15.4,0.570979546585738,-1.14138377521847,0.570979546585738,0,0,0,1.00057548348012,0.126203527190492,6.82787160144471e-15,0.126203527190492,0,0,0,0.0233472430314678,0.0325957590531154
15.6,0.576613364303994,-1.15264447936805,0.576613364303994,0,0,0,1.00058241877993,0.127724438438982,-1.55847557081756e-14,0.127724438438982,0,0,0,0.02381497532583,0.0330910553019681
15.8,0.582215619852664,-1.16384207394261,0.582215619852664,0,0,0,1.00058933935495,0.129242120541085,1.15740750317173e-14,0.129242120541085,0,0,0,0.0242857540337675,0.0335842570621889
16,0.587786664902119,-1.17497726127411,0.587786664902119,0,0,0,1.00059624621428,0.130756794791425,2.00117700188684e-14,0.130756794791425,0,0,0,0.0247595676081337,0.0340754417898192
16.2,0.593326845277734,-1.18605073197534,0.593326845277734,0,0,0,1.0006031403962,0.132268688886344,8.24340595784179e-15,0.132268688886344,0,0,0,0.0252364049615512,0.034564691695236
16.4,0.598836501088704,-1.19706316520515,0.598836501088704,0,0,0,1.00061002296063,0.133778035266262,1.59178226155632e-14,0.133778035266262,0,0,0,0.0257162554444931,0.0350520928578194
16.6,0.60431596685333,-1.2080152289261,0.60431596685333,0,0,0,1.00061689498205,0.135285069563963,-2.77416978278211e-14,0.135285069563963,0,0,0,0.0261991088245633,0.0355377343928578
16.8,0.609765571620894,-1.21890758015473,0.609765571620894,0,0,0,1.00062375754293,0.136790029165464,1.15046860926782e-14,0.136790029165464,0,0,0,0.0266849552669086,0.0360217076741152
17,0.615185639090233,-1.22974086520478,0.615185639090233,0,0,0,1.00063061172771,0.138293151886055,1.45439216225896e-14,0.138293151886055,0,0,0,0.0271737853156891,0.0365041056143248
17.2,0.62057648772511,-1.2405157199234,0.62057648772511,0,0,0,1.00063745861726,0.139794674764828,-2.78527201302836e-14,0.139794674764828,0,0,0,0.0276655898765484,0.0369850220048087
17.4,0.625938430866495,-1.25123276992068,0.625938430866495,0,0,0,1.00064429928398,0.141294832976459,-1.12826414877532e-14,0.141294832976459,0,0,0,0.02816036020002,0.0374645509144814
17.6,0.631271776841858,-1.26189263079268,0.631271776841858,0,0,0,1.00065113478732,0.142793858858624,6.41153796721028e-15,0.142793858858624,0,0,0,0.0286580878658169,0.0379427861476589
17.8,0.636576829071551,-1.27249590833807,0.636576829071551,0,0,0,1.00065796616987,0.144291981052754,-3.11695114163513e-14,0.144291981052754,0,0,0,0.0291587647679519,0.0384198207593934
18,0.641853886172395,-1.28304319876878,0.641853886172395,0,0,0,1.00066479445396,0.145789423753558,9.83935155574045e-15,0.145789423753558,0,0,0,0.0296623831006382,0.0388957466264536
18.2,0.647103242058539,-1.29353508891461,0.647103242058539,0,0,0,1.00067162063868,0.147286406061619,-3.46944695195361e-16,0.147286406061619,0,0,0,0.0301689353449269,0.0393706540716034
18.4,0.65232518603969,-1.30397215642224,0.65232518603969,0,0,0,1.00067844569738,0.148783141434899,2.90739654573713e-14,0.148783141434899,0,0,0,0.0306784142560365,0.039844631538449
18.6,0.657520002916794,-1.31435496994865,0.657520002916794,0,0,0,1.00068527057561,0.150279837231119,3.05311331771918e-16,0.150279837231119,0,0,0,0.0311908128513352,0.0403177653138597
18.8,0.662687973075237,-1.32468408934919,0.662687973075237,0,0,0,1.0006920961894,0.151776694336135,-6.56419363309624e-15,0.151776694336135,0,0,0,0.0317061243989378,0.0407901392947761
19,0.667829372575656,-1.3349600658606,0.667829372575656,0,0,0,1.00069892342394,0.153273906870202,2.12330153459561e-15,0.153273906870202,0,0,0,0.032224342406882,0.0412618347961125
19.2,0.672944473242426,-1.34518344227894,0.672944473242426,0,0,0,1.00070575313254,0.154771661966328,1.99840144432528e-15,0.154771661966328,0,0,0,0.0327454606128506,0.0417329303964209
19.4,0.678033542749897,-1.3553547531328,0.678033542749897,0,0,0,1.00071258613595,0.156270139613699,-1.26287869051112e-15,0.156270139613699,0,0,0,0.0332694729744081,0.0422035018179957
19.6,0.683096844706444,-1.36547452485184,0.683096844706444,0,0,0,1.00071942322189,0.157769512559583,-1.26842980563424e-14,0.157769512559583,0,0,0,0.0337963736597235,0.0426736218381669
19.8,0.688134638736401,-1.37554327593087,0.688134638736401,0,0,0,1.00072626514484,0.159269946263551,-4.4728110104586e-14,0.159269946263551,0,0,0,0.0343261570387499,0.0431433602286256
20,0.693147180559945,-1.38556151708961,0.693147180559945,0,0,0,1.00073311262607,0.160771598898101,2.19269047363468e-15,0.160771598898101,0,0,0,0.0348588176748374,0.0436127837197617
20.2,0.698134722070984,-1.39552975142828,0.698134722070984,0,0,0,1.00073996635381,0.16227462138944,1.59594559789866e-15,0.16227462138944,0,0,0,0.0353943503167529,0.0440819559871449
20.4,0.703097511413114,-1.40544847457917,0.703097511413114,0,0,0,1.00074682698356,0.163779157494309,1.35863542638504e-14,0.163779157494309,0,0,0,0.0359327498910853,0.0445509376574499
20.6,0.708035793053696,-1.41531817485429,0.708035793053696,0,0,0,1.00075369513865,0.165285343906479,-5.39845945723982e-15,0.165285343906479,0,0,0,0.0364740114950142,0.0450197863313091
20.8,0.712949807856125,-1.42513933338931,0.712949807856125,0,0,0,1.0007605714108,0.166793310389505,-3.9190872769268e-14,0.166793310389505,0,0,0,0.0370181303894227,0.0454885566207591
21,0.717839793150317,-1.43491242428384,0.717839793150317,0,0,0,1.00076745636083,0.168303179930983,8.93729534823251e-15,0.168303179930983,0,0,0,0.0375651019923348,0.0459573001991347
21.2,0.72270598280149,-1.44463791473822,0.72270598280149,0,0,0,1.00077435051945,0.169815068914307,-3.21964677141295e-15,0.169815068914307,0,0,0,0.0381149218726592,0.0464260658614504
21.4,0.727548607277278,-1.45431626518683,0.727548607277278,0,0,0,1.00078125438808,0.171329087305618,4.39925873507718e-15,0.171329087305618,0,0,0,0.038667585744225,0.046894899593486
21.6,0.732367893713227,-1.46394792942827,0.732367893713227,0,0,0,1.00078816843981,0.17284533885132,2.14273043752655e-14,0.17284533885132,0,0,0,0.039223089460091,0.0473638446479732
21.8,0.73716406597672,-1.47353335475222,0.73716406597672,0,0,0,1.00079509312031,0.174363921284528,-1.57374113740616e-14,0.174363921284528,0,0,0,0.0397814290071158,0.0478329416264358
22,0.741937344729377,-1.48307298206324,0.741937344729377,0,0,0,1.00080202884878,0.175884926537844,-1.19348975147204e-15,0.175884926537844,0,0,0,0.0403426005007746,0.0483022285654012
22.2,0.746687947487975,-1.49256724600171,0.746687947487975,0,0,0,1.00080897601897,0.177408440959585,3.92741394961149e-15,0.177408440959585,0,0,0,0.0409066001802087,0.048771741025843
22.4,0.751416088683921,-1.5020165750617,0.751416088683921,0,0,0,1.00081593500015,0.178934545532664,-3.33066907387547e-14,0.178934545532664,0,0,0,0.0414734244034972,0.049241512184849
22.6,0.756121979721334,-1.51142139170615,0.756121979721334,0,0,0,1.00082290613814,0.180463316093863,-2.7824964554668e-14,0.180463316093863,0,0,0,0.0420430696431379,0.0497115729286383
22.8,0.76080582903376,-1.52078211247934,0.76080582903376,0,0,0,1.00082988975628,0.181994823551898,7.97972798949331e-15,0.181994823551898,0,0,0,0.0426155324817273,0.0501819519461618
23,0.765467842139572,-1.53009914811668,0.765467842139572,0,0,0,1.00083688615642,0.183529134103647,1.37945210809676e-14,0.183529134103647,0,0,0,0.0431908096078299,0.0506526758226297
23.2,0.770108221696074,-1.53937290365194,0.770108221696074,0,0,0,1.00084389561991,0.185066309447292,-3.93018950717305e-14,0.185066309447292,0,0,0,0.0437688978120264,0.0511237691324
23.4,0.774727167552368,-1.54860377852203,0.774727167552368,0,0,0,1.00085091840853,0.186606406991581,4.45476988630844e-15,0.186606406991581,0,0,0,0.0443497939831328,0.0515952545307526
23.6,0.779324876800998,-1.55779216666938,0.779324876800998,0,0,0,1.00085795476543,0.188149480059805,5.71764857681956e-15,0.188149480059805,0,0,0,0.0449334951045803,0.0520671528441468
23.8,0.78390154382841,-1.56693845664192,0.78390154382841,0,0,0,1.00086500491605,0.18969557808947,-3.55826479392363e-14,0.18969557808947,0,0,0,0.04551999825095,0.0525394831586302
