t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
12.6,-0.488338726281263,0.488580014818671,0,0,0,0,1.00024131764983,3.03923552991137e-15,0.0813645647884577,0.0244773564265573,0,0,0,0.00733448180698621,0.0095896026477586
12.8,-0.494451759530006,0.494696241836107,0,0,0,0,1.00024451219434,5.10008701937181e-15,0.0825413245609473,0.0247017238748024,0,0,0,0.00753020176843998,0.00977991743584523
13,-0.500527626134733,0.500775287912489,0,0,0,0,1.00024769244847,6.21031004399697e-15,0.0837137755260692,0.0249241323712132,0,0,0,0.00772776016553919,0.00996891733508171
13.2,-0.506566775757461,0.506817602368452,0,0,0,0,1.00025085807062,1.30451205393456e-15,0.0848817457642826,0.025144604007884,0,0,0,0.00792714328672788,0.0101565356146044
13.4,-0.51256964993276,0.512823626428664,0,0,0,0,1.00025400875066,-1.1671219546372e-14,0.0860450776720099,0.0253631603695013,0,0,0,0.00812833791561941,0.0103427104713084
13.6,-0.518536682259075,0.518793793415168,0,0,0,0,1.000257144212,1.68476343986868e-14,0.0872036286880842,0.0255798226944484,0,0,0,0.00833133131093315,0.0105273851291813
13.8,-0.524468298584654,0.524728528934982,0,0,0,0,1.00026026421318,-8.95117313604032e-16,0.0883572718866699,0.0257946120153136,0,0,0,0.00853611118726337,0.010710507913606
14,-0.530364917188284,0.53062825106217,0,0,0,0,1.00026336854929,6.75154376850173e-15,0.0895058964395861,0.0260075492809926,0,0,0,0.00874266569664731,0.0108920323001329
14.2,-0.536226948955024,0.536493370514568,0,0,0,0,1.00026645705292,-1.80827575135822e-14,0.0906494079499568,0.0262186554607,0,0,0,0.00895098341089991,0.0110719169375109
14.4,-0.542054797547103,0.542324290825362,0,0,0,0,1.00026952959483,-8.20871148832225e-15,0.0917877286620918,0.0264279516323305,0,0,0,0.00916105330468474,0.0112501256450632
14.6,-0.54784885957015,0.548121408509688,0,0,0,0,1.00027258608437,1.30798150088651e-14,0.0929207975511088,0.0266354590553993,0,0,0,0.00937286473929083,0.0114266273847642
14.8,-0.553609524734921,0.553885113226438,0,0,0,0,1.00027562646951,-5.94663207564849e-15,0.0940485702982893,0.0268411992304892,0,0,0,0.00958640744708695,0.0116013962086482
15,-0.559337176014657,0.559615787935423,0,0,0,0,1.00027865073667,-3.77267661555436e-14,0.0951710191578384,0.0270451939460971,0,0,0,0.0098016715166255,0.0117744111824221
15.2,-0.565032189798236,0.565313809050061,0,0,0,0,1.00028165891025,1.82839854367955e-14,0.0962881327214054,0.02724746531379,0,0,0,0.0100186473783695,0.0119456562863884
